_id,timestamp,latency,bandwidthDown,bandwidthUp,latitude,longitude
1290,2024-11-12T22:04:07.388872,271.0,,,42.37311795820336,-83.73283814636733
1291,2024-11-12T22:04:08.669997,553.0,,,42.373232452112376,-83.7328346883042
1292,2024-11-12T22:04:09.387717,273.0,,,42.37334717901325,-83.7328303874292
1293,2024-11-12T22:04:10.587875,471.0,,,42.373461889335914,-83.73282741747008
1294,2024-11-12T22:04:11.544398,426.0,,,42.37357710589762,-83.73282337547988
1295,2024-11-12T22:04:12.837157,719.0,,,42.37369158518915,-83.73281925919697
1296,2024-11-12T22:04:13.472956,354.0,,,42.37380662776607,-83.73281497316908
1297,2024-11-12T22:04:14.747824,629.0,,,42.37392163437637,-83.73281085056016
1298,2024-11-12T22:04:15.462761,348.0,,,42.37403678093098,-83.73280626417846
1299,2024-11-12T22:04:16.668430,551.0,,,42.374150950624966,-83.73280203914402
1300,2024-11-12T22:04:17.950412,832.0,,,42.37426479314002,-83.73279755730194
1301,2024-11-12T22:04:18.582495,468.0,,,42.374378029748115,-83.73279383630656
1302,2024-11-12T22:04:19.549302,432.0,,,42.37449121291446,-83.7327896046307
1303,2024-11-12T22:04:20.502833,388.0,,,42.37460464604547,-83.73278551278348
1304,2024-11-12T22:04:21.527206,410.0,,,42.374718199864134,-83.73278151489008
1305,2024-11-12T22:04:22.425765,309.0,,,42.374831870862685,-83.7327790500122
1306,2024-11-12T22:04:23.707072,589.0,,,42.3749433303731,-83.73277430804178
1307,2024-11-12T22:04:24.665441,547.0,,,42.37505490158107,-83.73277185069718
1308,2024-11-12T22:04:25.413515,297.0,,,42.37516719595524,-83.73276728791946
1309,2024-11-12T22:04:26.391410,273.0,,,42.375279909569514,-83.7327641095018
1310,2024-11-12T22:04:27.387894,270.0,,,42.37539222493051,-83.73276095365486
1311,2024-11-12T22:04:28.367793,249.0,,,42.37550211753443,-83.7327569131446
1312,2024-11-12T22:04:29.364914,248.0,,,42.375610209175434,-83.7327520910286
1313,2024-11-12T22:04:30.420230,302.0,,,42.37571586856028,-83.73274919595524
1314,2024-11-12T22:04:31.391655,273.0,,,42.375818679116556,-83.73274481613977
1315,2024-11-12T22:04:32.351257,235.0,,,42.37591883537933,-83.73273997719384
1316,2024-11-12T22:04:33.399928,280.0,,,42.37601354858294,-83.7327359173149
1317,2024-11-12T22:04:34.391152,274.0,,,42.37609577340178,-83.73273285085256
1318,2024-11-12T22:04:35.396947,283.0,,,42.37616260354833,-83.73273042631402
1319,2024-11-12T22:04:36.393116,278.0,,,42.37622176930661,-83.73272904639461
1320,2024-11-12T22:04:37.405640,290.0,,,42.37627048111925,-83.73272646019062
1321,2024-11-12T22:04:38.409186,291.0,,,42.37631101313778,-83.7327252694028
1322,2024-11-12T22:04:39.404226,286.0,,,42.376343147594824,-83.73272367400168
1323,2024-11-12T22:04:40.462841,346.0,,,42.37636381156432,-83.73272241101787
1324,2024-11-12T22:04:41.397042,281.0,,,42.37636969003558,-83.73272179736503
